"","AlignID","Factor","tmean","FoundIn","4_Blank","109_QC","110_QC","23_QC","29_QC","35_QC","50_QC","56_QC","62_QC","7_QC","77_QC","8_QC","83_QC","90_QC","96_QC","10_GC_Neg","100_MB_CPos2","101_GC_Neg","102_GC_0","103_GC_Pos","104_GC_2","105_GC_A","106_GC_1","107_GC_C","108_GC_B","11_GC_0","12_GC_Pos","13_GC_2","14_GC_A","15_GC_1","16_GC_C","17_GC_B","18_MB_CNeg0","19_MB_CNeg2","20_MB_APos2","21_MB_BPos1","22_MB_APos1","24_MB_ANeg0","25_MB_CPos2","26_MB_BPos0","27_MB_CNeg0","28_MB_APos2","30_MB_ANeg1","31_MB_APos2","32_MB_APos0","33_MB_CNeg0","34_MB_BPos0","37_GC_Neg","38_GC_0","39_GC_Pos","40_GC_2","41_GC_A","42_GC_1","43_GC_C","44_GC_B","45_MB_APos0","46_MB_BPos2","47_MB_ANeg1","48_MB_CNeg2","49_MB_CPos0","51_MB_CNeg2","52_MB_CNeg1","53_MB_BPos1","54_MB_APos1","55_MB_BNeg0","57_MB_APos1","58_MB_ANeg2","59_MB_BPos2","60_MB_CPos2","61_MB_BNeg1","64_GC_Neg","65_GC_0","66_GC_Pos","67_GC_2","68_GC_A","69_GC_1","70_GC_C","71_GC_B","72_MB_ANeg2","73_MB_BPos2","74_MB_CPos0","75_MB_BNeg1","76_MB_ANeg1","78_MB_APos0","79_MB_BNeg1","80_MB_CPos1","81_MB_BPos0","82_MB_ANeg0","85_MB_BPos1","86_MB_CNeg1","87_MB_BNeg2","88_MB_CPos1","89_MB_BNeg0","91_MB_CNeg1","92_MB_CPos0","93_MB_BNeg0","94_MB_ANeg0","95_MB_BNeg2","97_MB_ANeg2","98_MB_CPos1","99_MB_BNeg2"
"562",560,"Factor #560",19.7071,101,30.61909,357.7452,404.4765,689.1059,622.8436,558.3812,436.7609,502.7724,494.5929,756.6147,444.311,898.9369,338.9202,323.5087,364.6873,811.7237,831.0274,163.3815,264.8901,501.5573,116.2298,258.3411,262.401,170.3638,307.5509,764.2849,716.5444,951,662.5689,513.8482,1135.87,580.1214,1413.407,628.178,600.2527,114.6063,673.9484,583.3242,1156.78,120.6522,1103.496,534.0958,337.034,579.6959,707.1303,1094,169.4313,577.5937,584.1156,395.9421,665.7868,456.8715,348.1093,775.1289,313.4837,385.9078,894,295.6087,257.7659,561.5305,436.8154,496.4055,40.78261,394.3246,226.6631,439.6841,332.4159,994.3434,1027,274.7859,487.7977,519.5892,367.5395,684.1677,412.5953,306.6466,723.5908,279.2132,322.972,1178,566.3055,138.8048,129.9684,380.2086,141.1164,556.9528,65.21739,227.3407,18.88684,407.4891,257.8519,356.8422,189.6877,353.8141,644.1494,141.4134,267.0103,263.5821,236.8059,361.9829,147.4725
"564",561,"Factor #561",19.7083,101,22.2871,267.4346,324.4086,689.1059,637.7491,500.1107,415.8082,448.564,417.1168,746,374.7825,897,329.4924,270.6415,333.2881,833,689.1644,139.6649,230.7253,456.7344,113.9,205.9168,205.1119,140.2,287.803,749.111,749.4289,885.1799,637.308,513.8482,1099.468,547.3535,1413.407,507.9375,588.5442,103.8001,776.4224,577.0614,1126.345,110.087,1119.851,509.1629,441.9935,556.4667,737.4003,1084.655,109.3362,489.5552,558.623,350.7024,620.4863,428.8812,323.2323,703.5485,276.2092,385.9078,941.4235,295.6087,225.6151,534.3681,376.0057,412.6754,32.99401,386.303,203.5447,405.2646,263.5762,970.9753,959.9027,225.904,420.1858,435.2328,329.3371,566.8248,380.4416,286.2564,589.083,220.3148,219.9378,1124.198,479.7349,106.2942,100.0126,332.4143,96.68185,483.9193,51.35584,163.2016,32.90207,306.4296,203.3444,345.1308,170.7193,286.4339,495.818,125.3746,193.4353,220.7695,187.9631,318.9409,146.045
"566",566,"Factor #566",19.7396,101,10.32905,94.17391,127.6853,186.873,177.1847,165.9105,141.9698,124.1068,108.3043,369.1739,96.69565,368.3478,91.35701,79.57013,114.3946,552,582.8261,70.43478,101.0435,150.8554,67.78261,66.98519,67.75866,18.1113,394.6087,207.4783,190.087,331.913,242.7171,248.0435,489.3478,139.0621,706,151.483,125.6269,41.74866,766,137.9487,1205.516,25.00948,365.6087,67.41927,78.60859,90.23963,372.8261,349.0557,23.86443,226.2174,166.1623,121.8889,129.3198,117.9632,98.97837,247.8427,67.04134,182.3478,221.8694,48.28651,80.82172,74.21294,105.6844,136.218,30.69969,391.2174,75.49642,353.5652,57.41641,224.4753,544,48.52294,168.3031,94.6087,83.1816,120.5059,122.2196,116.3913,243,69.8646,99.92933,180.2776,132.3147,40.13486,73.56522,203.6087,64.08696,415.6087,23.81577,49.88532,13.51429,87.61796,56.94722,388,66.41787,123.5652,158.3329,51.89624,64.37989,63.04902,73.12725,379.5652,47.08096
"567",567,"Factor #567",19.8901,101,32.49227,345.4866,389.7004,176.2865,114.4222,118.2174,132.0252,202.0777,354.6957,810,118.8696,770,168.3478,181.5217,174.087,681,348.2435,160.8261,173.2174,181.6487,108.8582,122.4348,131.3345,212.6087,289.1585,441.4223,162.7391,450.4951,289.6715,175.9369,540.0742,137.9568,855,110.3524,104.3948,56.13711,446.0199,148.8261,252.5965,93.73913,671,113.4688,178.0558,106.6957,471.1487,479.85,89.24383,129.1409,92.69215,134.4783,88.59307,155.4783,95.69565,150.3692,123.8354,128.1626,291.5166,121.3478,85.38146,141.6894,149.8696,103.0968,233.1304,597.6183,224.9532,110.1041,153.3043,233.4395,279.087,160.087,138.47,118.8261,144.3068,118.913,157.1739,139.3621,155.5217,131.9397,219.7826,394.1637,349.913,313.4169,373.2495,134.913,98.86957,271.0688,104.3329,148.8696,153.4025,164.2174,114.0164,301.6847,160.3913,162.7391,152.1547,166.5189,123.5326,146.5226,175.6522,296.6957,172.087
"568",568,"Factor #568",19.9717,101,29.51054,80.97368,67.06419,258.6087,220.9565,127.4783,155.2174,98.30435,57.61562,494.8694,60.99128,507.8759,80.87535,65.39279,72.15807,507.7994,85.32842,43.6087,23.44046,103.5652,24.34926,55.32363,51.48994,43.75321,100.0538,265.2609,238.3913,389.9115,403.4143,445.0703,443.6989,226.2174,746,57.94432,43.52734,25.60867,644,47.54393,745,32.47916,613,43.34441,370.9935,43.26716,308.4783,479.5838,85.29795,181.3478,113.4118,64.73693,156.7826,95.26087,117.6087,55.07129,64.84466,112.3043,179.5217,352.9564,9.671244,132.6957,64.34702,18.56075,31.45511,319.776,36.90486,209.7826,67.54831,151.7855,346.1304,70.95578,112.5217,55.65443,51.91052,50.68275,83.79922,102.5652,117.2321,44.2181,76.80949,124.8289,131,54.3202,132.3913,64.95635,37.09857,188.2798,31.1833,8.029732,36.26181,81.05698,42.22021,112.6087,39.54136,30.38932,53.78261,57.11035,55.9801,33.6225,86.10669,154.8232,32.18096
"570",570,"Factor #570",20.0241,101,25.40678,158.3682,118.0908,144.6164,142.3135,127.8515,97.47567,171.1212,240.4517,82.26282,197.4098,80.15265,126.7459,127.6601,217.3732,568,64.80336,103.6509,140.7852,240.3674,90.55277,110.751,156.9666,356.5452,527.964,519.6133,310.5251,181.7557,214.8611,186.9249,93.22649,247.0448,48.47329,211.2556,105.576,63.18828,96.82248,139.711,40.78955,128.9652,138.8456,115.2627,92.62812,54.52174,121.9565,126.8614,65.56815,790,482.3305,225.5988,162.1424,207.8982,182.9053,153.8707,152.7557,135.469,566.0451,145.4945,77.56596,50.09897,130.2167,167.9229,39.89298,284.419,175.1404,214.8372,173.525,384.038,48.65283,117.2844,785.2884,564.8382,270.7645,288.9,519,306.0868,222.074,156.3858,176.1304,478.6917,129.0531,97.54403,95.09275,227.3971,68.52174,201.5507,47.70611,70.87943,53.93984,525.9095,153.969,217.4807,123.3303,159.1922,207.8778,131.4558,147.7605,219.7602,468.0262,478.0886,145.4347
"571",571,"Factor #571",20.0264,101,12.02471,44.21955,55.7323,113.2174,109.7391,77.35993,84.1766,72.1402,117.4899,163.6087,76.45642,172.087,91.22898,29.25235,138.417,307.9836,49.75396,42.34026,30.41791,68.4996,33.76119,29.53556,203.9804,84.51046,102.2587,135.369,191.4969,558,43.08385,37.52036,65.36043,480.2426,45.48614,19.24949,25.44371,39.38463,39.3051,25.42698,59.68933,39.71291,64.10476,33.86485,28.6813,34.73893,48.66223,59.94772,18.59117,234.2219,126.3848,70.24679,272.9239,59.15853,57.72644,45.88071,184.0967,65.50754,1679,67.56091,18.87471,21.82044,35.96522,40.86207,17.67865,44.60464,41.7541,38.45942,39.96162,1212,77.52516,73.70487,247.1889,127.3452,75.71344,243.9869,133.5786,70.46674,38.86088,105.0027,48.57926,1035,42.39088,28.64246,17.87704,54.51747,15.45331,30.27867,32.79009,15.90297,22.42026,112.5455,183.337,31.58449,38.01303,26.96691,50.78136,31.67229,37.01596,240.913,127.625,94.8539,174
"572",576,"Factor #576",20.1388,101,17.20628,159.9461,182.5796,814.9375,535.7592,616.9333,510.6696,522.2607,205.8684,1303.209,109.9271,1564.613,172.1883,125.0948,194.9813,705.8426,466.9114,99.56522,216.3397,175.5458,56.74949,103.189,79.95652,86.00272,143.3318,507.5098,579.7148,1497.219,513.2829,649,1163,475.5863,867.6341,1656.007,887.7045,113.0047,1678.844,338.8575,921.4262,230.331,958.5338,171.618,382.0897,233.5226,828,789.2382,143.7059,537.5387,404.3205,198.6239,656.4589,357.4249,213.3742,730,297.0235,542,1327.246,117.8694,320.6013,747.3719,1034.499,602,45.93766,982.0621,351.453,845.2446,112.5107,1260.684,451.0752,56.91304,422.6666,300.9703,168.6939,347.4621,199.983,191.5564,580.2356,107.9369,83.32513,1275.979,121.9885,40.02806,71.83639,429.1092,39.99318,575.2261,81.43478,88.49341,18.54691,208.1299,83.73913,152.6565,249.0751,188.1261,336.2346,60.42861,110.7415,78.57744,91.03898,134.8507,95.52174
"573",574,"Factor #574",20.1478,101,39.26087,159.4111,217.4348,1114,585.4983,675.0252,553.1044,574.0356,302.6076,1530.392,216.0811,905,396.3187,87.59797,165.629,621,472.3027,141.4783,118.1997,201.2596,79.69565,60.22002,26.93892,30.68517,47.70062,591,943.1447,1807,537.5873,807.5155,2164.263,520,844,1646,723,124.6569,1341,338.8575,791,230.331,941,220.9565,382.0897,234.7826,1182.801,1395.341,209.9233,637,547.7553,261.3196,721.1048,400.1206,421.6079,1121.284,297.0235,622.439,1405,165.7761,449.5759,1020.328,632,1004.233,52,1415,351.453,829,130.1805,1260.684,680.1187,56.91304,476.3622,303.7094,209.6939,529.4621,156.1512,290.2521,622.0617,200.1978,92.87081,766,79.16528,29.17254,25.77945,429.1092,43.34783,575.2261,81.43478,27.16712,32.65463,141.3424,97.47826,400.1837,249.0751,68.80471,352.6694,141.6087,133.6087,80.56541,108.7862,67.98525,95.52174
"574",572,"Factor #572",20.1524,101,39.26087,180.4783,217.4348,1177,574,662,544,560,302.6076,1674,216.0811,1693,396.3187,276.6278,221.0842,1709,472.3027,141.4783,103.6278,225.8525,79.69565,86.30777,79.95652,57.47276,187,804,958,2142,533,802,2275,511,1133,2584,958,124.6569,2471,338.8575,1625,230.331,1314,233.5217,382.0897,195.0419,1162,1374,209.9233,748,537,295.7544,709,400.1206,421.6079,1104,297.0235,609,1866,165.7761,449.5759,1007,1305,990,52,1603,351.453,1086,152.3404,1388,584,61,476.3622,303.7094,209.6939,519,281.7634,290.2521,622.0617,200.1978,90.6618,1254,138.8876,25.12382,31.9534,429.1092,43.34783,575.2261,81.43478,95.78261,32.49704,180.8696,97.47826,400.1837,249.0751,158.2088,352.6694,141.6087,133.6087,79.64645,106.8575,216.5652,95.52174
"575",573,"Factor #573",20.1531,101,39.26087,180.4783,217.4348,902,585.4983,557,553.1044,544,302.6076,1520,216.0811,1554,396.3187,276.6278,221.0842,1569,472.3027,141.4783,90.45997,225.9595,79.69565,86.47204,8.644968,57.582,187,742,717,2142,537.5873,807.5155,1393,684.1123,770,2584,878,124.6569,1278,338.8575,1560,230.331,1314,233.5217,382.0897,234.7826,790,927,209.9233,707,547.7553,295.7544,709,400.1206,421.6079,578,297.0235,622.439,1609,165.7761,449.5759,734,758,601,52,1603,351.453,1133,152.4587,883,680.1187,61,476.3622,303.7094,209.6939,529.4621,281.7634,290.2521,622.0617,200.1978,90.77404,1184,140.1114,25.25699,31.99989,429.1092,43.34783,575.2261,81.43478,95.78261,32.51446,180.8696,97.47826,400.1837,249.0751,49.58731,352.6694,141.6087,133.6087,79.63884,106.9618,216.5652,95.52174
"578",581,"Factor #581",20.3467,101,25.43647,999,1106.913,1228.261,1253.478,1084,1154.522,1168.478,1164.957,1255.304,942.6522,1234.739,892.7391,791.8696,988.913,1342.87,1504.87,715.3043,655.913,1127.565,699,568.2609,680.2609,474.5217,1777.87,1207.13,1205.217,1484.87,1391.043,1333.435,1516.576,1116.304,2076.622,889.087,887.2174,360.087,1698.619,897.6522,1654.478,360.8261,2007.943,945.5217,1326,1021.739,1923.087,1997.89,382.6087,1271.565,1099,753.0435,1190.217,1018.522,822.3043,1385.217,746.5217,1550,2765.788,1533,566.3043,1018.217,800.8261,713.8261,169.4783,1570.098,824.7391,1483.676,778.3478,2194.441,1865.087,523.2609,1275,1130.478,776.5217,1058,1026,989,1243,687,602.4783,2901.549,1027.13,361.1304,949,1265.739,341.4783,2098.217,178.1739,464.6087,146.6087,714.9565,581.5652,1822,777.0435,635.4348,978.3043,731,597.0435,693.2174,599.8261,1555.739,654.4348
"579",578,"Factor #578",20.3498,101,21.71397,926,1162,1262.13,1253,1064,1028,1033.87,1063,1255,973,1234.739,660,874.913,1019,1260,1505,722,656,1128,699.1304,569,709.8261,474.5217,1777.87,1253.043,1205.217,1485,1347,1333,1497,1032,1988,889.087,887,360.087,1688,897.6522,1654,361.087,1916,897,1346,980,1923,1870,382.6087,1272,1134,779,1190.217,1037,822,1385,686,1486,2765.788,1532.522,518.0435,1018,765,765.6087,166.3478,1512,825,1459,778,2202.093,1865,523,1080,1130,777,1249,954,874,1243,687,602,2736,944,361.1304,984.3043,1266,325.4783,1805,238.087,464.6087,146.6087,630.1304,526.5217,1824,777.0435,623.6087,1173,651,597,693,655.5652,1498.87,652
"580",586,"Factor #586",20.3503,101,29.70477,925.5652,1162.391,1262.13,1253.478,1064.043,1154.522,1168.478,1063.478,1255.304,855.5652,1234.739,889,874.6087,987.3043,1342.87,1504.87,721.9565,600.5652,1127.565,680.2174,568.2609,709.8261,362.2174,1777.87,1207.13,1205.217,1484.87,1391.043,1385.913,1516.576,1116.304,2076.622,889.087,887.2174,303.3913,1530.967,821,1654.478,361.087,1958.378,896.8261,1351.795,1021.739,1949.391,1997.89,339.2609,1271.565,1133.957,779.3478,1164.826,1036.609,822.3043,1385.217,686.3043,1609.957,2580,1532.522,566.3043,1018.217,780.6957,765.6087,166.3478,1570.098,783,1483,778.3478,2202.093,1865.087,515.8261,1274.522,1130.478,799.2174,1226.174,954.3043,998.3478,1243,687,532.2609,2901.549,1001,330.0435,984.3043,1240.652,341.4783,1804.565,238.087,464.6087,146.6087,661.2766,579.0435,1823.696,682.1739,623.6087,1198.391,731.2174,542.8261,689.3043,655.5652,1498.87,652.1304
"581",585,"Factor #585",20.3526,101,18.10321,999.1304,1162.391,1217.739,1253.478,899.2129,1154.522,1033.87,1164.957,1255.304,855.5652,1219.826,892.7391,875,1018.783,1259.565,1253.163,721.9565,600.5652,924.7826,666.4348,568.6087,712.1739,471.8261,1777.87,1216.13,1177.13,1446.304,1449.391,1385.913,1516.576,1073.739,1858.625,908.087,896.6875,345.5217,1530.967,857.8134,1599.389,370.913,1709.682,896.8261,1332.273,979.5217,1432,1939.846,382.6087,1096.696,918.2609,707.7826,1038,1036.609,871.0435,1283.565,746.5217,1485.957,2765.788,1532.522,566.3043,1018.217,800.8261,811.9378,150.6087,1570.098,824.7391,1483.676,778.3478,2202.093,1635.957,432.8597,1274.522,1130.478,799.2174,1168.217,1039.696,1016.261,1058.304,678,602.4783,2901.549,1001,302.865,984.3043,1265.739,341.4783,2014.957,198.3478,464.6087,117.3043,661.2766,581.5652,1823.696,777.0435,623.6087,1016.304,721.7826,542.8261,708.7826,655.5652,1555.739,652.1304
"582",583,"Factor #583",20.3526,101,29.45178,999.1304,968,1217.739,1252.565,972.4783,1154.522,1168.478,1164.957,1282.957,973.4783,1132.304,888.913,874.913,987.3043,1342.87,1253.163,716.3478,600.5652,1127.565,576.6087,568.6087,635,471.8261,1752.348,1216.13,1177.13,1282.033,1449.391,1235,1566.523,1006.739,1858.625,908.087,896.6875,345.5217,1698.619,857.8134,1599.389,370.913,1709.682,945.5217,1194.665,979.5217,1729.783,1682.716,382.6087,1271.565,1133.957,707.7826,1164.826,1036.609,822.3043,1385.217,746.5217,1267.043,2765.788,1223.565,566.3043,963.3245,767.18,847.1065,140.3913,1349.664,783,1483.676,729.4348,2202.093,1635.957,515.8261,1218.304,1130.478,799,1248.739,954.3043,1016.261,1306.609,687,602.4783,2787.114,1027,302.865,948.8696,1124.913,325.4783,1804.565,198.3478,464.6087,117.3043,645.4989,581.5652,1436.609,758.6522,623.6087,1016.304,651.2609,612.1304,709,655.5652,1498.87,663.3478
"583",579,"Factor #579",20.3574,101,27.13043,807.6957,1115.13,1218,1082,972.4783,1028,868,924.8696,1169.261,855.5652,1132,770.6957,874.6087,1018.783,1259.565,1429,721.9565,517,1087.826,466.2174,477.0435,634.5652,357.6522,1752.348,1216,1113.807,1484.87,1346.565,1234.913,1566.523,1007,1862.812,889,887,248.2174,1698.619,879,1591,343.9565,1911.769,896.8261,1194.665,979.5217,1431.522,1643,301.1304,1096.696,918,731.6075,1164.826,985.6957,822.3043,1284,686.3043,1267.043,2364,1223.565,566.3043,963.3245,762,842,140.3913,1112.229,676,1347.111,554.6522,1903,1636,432.8597,1079.565,1036.522,741.6957,1248.739,869.5652,672.087,1246,661.4348,568.8696,2394.853,1027.13,302.865,948.8696,962.2174,252.087,1804.565,151.6522,377.8696,87.21739,645.4989,466.3478,1823.696,591.6522,562,1172.739,651.2609,542.8261,689.3043,555.7826,1498.87,540.7826
"585",582,"Factor #582",20.3587,101,30.0311,763.1302,861.4255,1120.478,948,899.2129,992.4028,1033.87,924.8696,1169,855.5652,1219.826,743.8017,682.1304,892.6087,1050.261,1253.163,426.2358,516.9565,795.4164,293.0423,366.1924,564.9187,323.4529,838.6358,1055.391,1113.807,1282.033,1189.394,1129.911,1566.523,1006.739,2035.231,908.087,896.6875,230.8153,1035.227,852,1599.389,269.956,1934.423,896.8261,550.2543,850,1088.65,1612,280.1304,1096.696,918.2609,731.6075,956,840.8696,714.321,1283.565,580.6522,832.4984,2051.885,547.1732,445.1584,963.3245,762,847.1065,73.95457,877.2483,512.0302,838.083,554.6522,1941.832,1635.957,443.8206,1036.717,884.1553,659.5217,948,787.1739,649.7819,1245.739,544.1739,455,1902.983,1027.13,305.1604,262.4148,723.4477,239.8051,1320,125.8224,308.9517,62.67399,640,389.0435,953.0942,464.8586,566.1424,1172.739,365.372,542.8261,537.8073,378.8441,882.7697,473.2666
"586",580,"Factor #580",20.3598,101,29.45929,701.9565,876.0199,1120.478,1081.913,893,856.3043,868.2609,924.8696,1169,855.5652,1219.826,660.2174,754.4923,856.4856,1260,1429.174,444.8588,443.5819,925,344.269,366.1924,577.6495,328.9751,851.5927,1216.13,1121,1302,1158.478,1117,1573,897.1067,1854,912,896.6875,245.6188,1059.041,857.8134,1595.867,263.6649,1667,783.9565,576.6375,979.5217,1151.337,1682.716,280.1304,1096.696,884.246,726,1038,628,754.8368,1166.456,513.1929,683.2609,2083.186,598.378,497.5696,999.4871,775.2585,847.1065,76.83291,898.9199,533.0234,857.1125,554.6522,1487,1636,443.8206,926,858.4783,729.8854,1036.168,821.1385,696.8441,1245.739,544.1739,444.67,2370.869,1001,305.1604,298.714,746.5052,239.8051,1237.818,129.913,308.9517,64.90394,645.1125,389.0435,973.6118,476.3102,588.1521,874,385.6753,542.8261,556.8283,383.4348,898.7176,475.4658
"588",584,"Factor #584",20.3604,101,20.04021,480.2746,825.6691,1120.478,1172.227,859.1531,924.4298,868.2609,924.8696,1059.13,855.5652,1132.304,597.0072,670.7642,803.4217,1050.261,1253.163,425.1686,596.3076,795.4164,337.7622,463.3679,549.8266,311.5284,809.3443,1055.391,1113.807,1282.033,1114.786,997.3913,1566.523,1006.739,1854,918.1678,896.6875,224.13,1003.68,857.8134,1595.867,270.937,1911.769,783.9565,560.2691,849.9565,1088,1939.846,216.8261,1096.696,918.2609,707.7826,1038.478,804.9229,654.913,1283.565,513.1929,777.2191,1926.474,572.415,438.7237,994,767.6933,847.1065,73.58684,846.679,502.8523,812.6253,554.6522,1592.963,1567.422,443.8206,926,903.4159,580.4783,1036.168,773.0618,655.2139,1058,544.1739,444.67,2220.596,854.5652,305.1604,297.1933,711.0708,214.4607,1182.293,120.6254,367.1544,74.10293,645.4989,466.3478,934.8403,444.7309,566.1424,879.147,375.3017,440.8798,528.9621,378.8441,849.4014,453.8194
"593",593,"Factor #593",20.6627,101,18.20943,306.6087,316.2057,390.0435,416.5989,349.1304,357.6522,351.121,351,325.4348,303.8457,405.087,284.6087,281.2174,319.7391,402.2174,544.6692,210.3478,165.1304,268.8696,172.087,233.6522,217.3165,151.4783,761,399.1739,296.8261,369.2609,473.1304,483.1304,495.4618,270.7826,362.3913,222.5652,298.8696,108.8261,508.0435,265.3478,556,147.4348,443.508,320.7826,559.1821,362.6522,555.0435,426.0782,137.0435,461.2609,278.5906,279.5217,371.2174,400.0129,353.4144,459.4723,191.2134,438.2691,536,577.3648,135.2174,318.3854,200.4783,288.6957,77.30435,520.7391,221,486.37,254.6522,521.4348,573,162.7391,411.1272,292.3499,212.2609,362.3043,357,367.2931,412.6699,186.7391,253.2174,604.7898,282.0639,103.3913,315.3043,395.8647,109.9565,1006.194,112.1629,162.8696,39.04383,233.4783,201.8696,901,185.913,195.7873,316.8696,203.087,195.5366,172.4348,235.5652,653,151.8696
"596",596,"Factor #596",20.7022,101,31.39161,253.1824,328.3826,308.7954,441.6157,351.3669,344.7664,375.7316,357.0653,233.0177,301.6693,261.0342,283.1822,260.0117,353.3645,140.8261,368.1118,173.0331,235.4346,269.3752,18.62976,277.779,83.33941,104.7258,336.8163,323.3003,368.2713,337.1474,586,271.4348,254.8696,124.8776,83.23856,167.5204,545,44.56011,195.5926,630,263.7233,144.4392,231.4386,725,194.7848,658,280.7447,267.0931,155.8789,436.9884,414.6438,257.7364,367.5932,401.2659,197.087,328.0324,110.7951,295.5489,94.50628,187.3611,100.9098,283.6599,172.7826,282.3649,26.13143,385.2466,223.3913,385.7021,44.87326,127.7627,325.6916,24.84647,297.2225,374.1241,273.2677,354.2102,417.5423,187.6957,391.6996,119.7336,133.7811,103.9387,244.3742,40.79437,100.8382,228.4943,19.12627,509,75.17391,249.0845,31.8373,229.5686,45.69032,370.5574,170.2074,200.6572,291.9339,145.3043,333.4523,96.59066,104.5217,321.915,96.47826
"600",600,"Factor #600",20.8828,101,14.2945,960,987.9399,930.8968,879.1488,830.9343,808.315,847.3495,953.5105,900.1809,867.3357,962.9739,685.4849,720,831,728,953,669,742.3537,1135.81,687,1070,405.4424,809.9962,1942,834.3296,787.2823,947.8582,1513.531,1035.739,1018.573,552.3023,246.0435,296.3025,1185,111.5378,1024.7,1182,1064,302.136,434.671,1359,1700.136,1487.761,1741,553.357,319.6748,1006.379,634,699.4412,864.4542,1193,939.5865,873.8946,537.3021,1496,1370.385,1825,219.6448,987,317.6969,779.241,83.51365,1055.789,666,993.4089,846.7592,1249.37,988.2839,382.3269,953,758.461,637.8473,819.3576,1248.635,916.61,912,394.14,828.0446,2055.455,1076.754,253.7279,1257,1223.903,222.1447,2080,191.5842,807.0736,72.95405,615.4947,248.1189,1886,701.081,621,915,659.1369,771,356.6111,891.3009,1664,372.6968
"601",599,"Factor #599",20.8828,101,16.84945,893,936,932,880,837,831,879,962,933,866,981,685,764,899,1024,953,697,741,1130,690,1070,420.0511,809,1942,910,814,972,1539,1105,1033,552.3023,246.0435,260.2983,1174.63,111.5378,1023,1182,1064,302.136,434.671,1359,1761,1487,1741,553.357,319.6748,1006,783,701,869,1226,939,870,501,1496,1363,1803,193.4371,987,337.7321,778,83.51365,1052,674,1045,847,1238,1013,382.3269,957,759,638,863,1248.635,917,912,430.641,827,2037.699,1036,253.7279,1296,1222,194.8838,2080,191.5842,675,72.95405,614,248.1189,1922,701,622.0543,1064,661,1090,356.6111,890,1664,372.6968
"602",602,"Factor #602",20.8835,101,16.13294,961.8669,987.9399,930.8968,879.1488,827.1836,772.4454,885.4364,959.5154,917.0939,867.3357,884.4706,696,766.7246,901.1609,1009.888,1025.424,697.9004,742.3537,1135.81,689.4746,1097.756,405.4424,809.9962,1821.882,821.547,754.3257,946.9017,1513.531,1069.259,1018.573,554.7168,335.0461,272.8247,1178,98.23346,1065.764,1180.684,1071.217,302.136,512.4536,1356.929,1761.745,1487.761,1729.675,596.0092,319.6748,1006.379,737.2236,665.8405,870.4977,1227.376,939.5865,873.8946,537.3021,1498.97,1334.356,1829.412,219.6448,931.85,317.6969,779.241,63.07887,1052,664.5296,1049.225,859.3244,1245.232,988.2839,377.1965,954.6324,758.461,637.8473,864.7923,1265.675,917,915.2507,426.8905,828.0446,1787.402,1076.754,253.7279,1296.643,1223.903,222.1447,2090.803,189.67,809,72.95405,615.4947,253.6183,1894.536,701.081,622.0543,1069.473,661.5051,1090.221,371.7415,891.3009,1672.027,330.5664
"603",601,"Factor #601",20.8844,101,10.08572,961.8669,983,930.8968,887,830.9343,808.315,847.3495,953.5105,900.1809,804.0635,962.9739,685.4849,766.7246,793.9746,1009.888,904.324,639.9267,619.5662,1039.839,513.6081,1058.628,327.8842,764.6102,1890.866,874.1991,787.2823,843,1505.108,1035.739,1018.573,552.3023,335.0461,260.2983,1173.76,97.02892,1065.764,1132,1071.217,302.136,512.4536,1356.929,1700.136,1364.945,1726.718,553.357,276.8922,973.5894,733.8461,676.4157,864.4542,1227.376,935.2197,873.8946,396.8467,1498.97,1359.558,1807.303,216.8207,990.2847,317.6969,779.241,58.91732,1004.557,537.901,1049.225,846.7592,1245.232,988.2839,382.3269,923.6899,756.0055,530.5844,819.3576,1239,821.4492,915.2507,430.641,763.5523,1663.49,1037.415,247.2484,1240.684,1179.411,173.7121,2085.611,191.5842,673.522,57.18223,591.3579,248.1189,1812.456,665.6042,609.4891,1069.473,641.851,1014.809,317.3675,873.5305,1596.332,367.1905
